,userId,itemId,rating
4635,168,205,2.5
4636,847,1574,4.0
4637,1485,347,3.0
4638,245,213,3.0
4639,1423,84,3.5
4640,1087,4,3.0
4641,1300,205,2.5
4642,79,423,2.5
4643,175,243,2.0
4644,163,210,2.5
4645,111,12,3.0
4646,23,213,2.5
4647,583,8,1.5
4648,411,6,3.0
4649,1217,2,3.5
4650,549,6,3.0
4651,660,9,3.0
4652,1448,251,4.0
4653,1465,2,3.5
4654,1115,250,3.5
4655,437,9,3.0
4656,1099,219,3.5
4657,178,212,2.5
4658,1339,2,3.5
4659,79,493,0.5
4660,969,733,1.5
4661,1489,1,4.0
4662,346,5,4.0
4663,389,250,2.0
4664,425,10,4.0
4665,1501,212,3.0
4666,295,241,2.0
4667,1050,239,2.5
4668,1229,436,4.0
4669,190,254,2.5
4670,227,234,4.0
4671,838,17,3.5
4672,661,246,3.0
4673,79,458,3.5
4674,165,801,3.0
4675,1062,205,3.5
4676,661,243,1.0
4677,764,9,3.5
4678,1393,219,4.0
4679,1254,256,2.0
4680,116,84,2.5
4681,1333,1037,3.0
4682,1289,292,3.5
4683,225,220,2.5
4684,1420,7,2.5
4685,79,403,3.5
4686,1212,1939,0.5
4687,308,1106,2.5
4688,958,234,2.0
4689,828,1,3.5
4690,657,17,3.0
4691,1483,210,1.5
4692,244,6,2.5
4693,487,257,2.0
4694,110,2,4.0
4695,586,205,3.5
4696,781,250,3.5
4697,702,1479,3.0
4698,174,3,1.5
4699,204,3,4.0
4700,776,9,3.5
4701,1234,217,2.5
4702,1168,347,4.0
4703,842,254,0.5
4704,1096,216,4.0
4705,352,251,2.0
4706,1075,205,3.0
4707,1204,1,3.0
4708,50,245,3.5
4709,1220,214,4.0
4710,1263,236,4.0
4711,842,213,4.0
4712,1261,255,2.0
4713,971,214,3.0
4714,764,594,3.0
4715,670,1,3.5
4716,1155,245,2.5
4717,541,255,2.5
4718,980,8,3.0
4719,1288,236,3.5
4720,128,246,1.5
4721,251,219,3.0
4722,825,520,3.5
4723,408,206,4.0
4724,631,9,1.0
4725,544,256,3.5
4726,72,212,4.0
4727,1283,250,2.0
4728,960,1668,4.0
4729,175,2,2.0
4730,295,257,2.0
4731,491,219,3.5
4732,1457,4,4.0
4733,731,257,1.0
4734,1022,207,4.0
4735,568,1276,3.5
4736,1249,65,2.5
4737,335,257,3.0
4738,842,431,3.5
4739,164,789,3.0
4740,739,746,2.5
4741,569,205,4.0
4742,346,243,3.0
4743,647,7,4.0
4744,830,347,4.0
4745,769,311,3.5
4746,331,251,3.5
4747,766,9,4.0
4748,1296,10,3.0
4749,815,1169,4.0
4750,319,255,1.0
4751,1385,247,3.0
4752,1274,248,2.0
4753,1451,234,3.5
4754,188,5,2.0
4755,1104,636,3.5
4756,464,241,3.5
4757,918,219,2.5
4758,967,4,4.0
4759,1244,11,3.0
4760,323,676,1.0
4761,201,17,3.0
4762,1333,638,3.0
4763,279,255,3.5
4764,783,7,3.0
4765,452,212,3.0
4766,1398,589,4.0
4767,81,534,3.0
4768,549,9,2.5
4769,964,7,4.0
4770,658,233,4.0
4771,695,2,3.0
4772,13,11,4.0
4773,123,13,4.0
4774,444,206,3.5
4775,1124,253,1.5
4776,920,17,1.5
4777,571,233,3.0
4778,407,10,3.5
4779,384,253,2.5
4780,892,7,4.0
4781,777,3,4.0
4782,1029,1279,4.0
4783,1294,9,4.0
4784,759,257,2.5
4785,166,207,0.5
4786,912,6,2.5
4787,1337,11,2.5
4788,381,206,3.0
4789,1064,278,4.0
4790,1050,253,2.5
4791,401,233,3.5
4792,1236,217,2.5
4793,950,215,4.0
4794,530,9,4.0
4795,208,7,3.5
4796,1073,7,4.0
4797,1006,84,3.5
4798,325,213,3.5
4799,669,254,4.0
4800,1113,255,3.5
4801,948,220,2.5
4802,1483,235,1.5
4803,1166,1,3.0
4804,983,579,0.5
4805,86,11,4.0
4806,1206,2,3.0
4807,766,213,2.0
4808,272,432,4.0
4809,702,929,3.5
4810,276,216,4.0
4811,1019,197,4.0
4812,412,215,3.0
4813,1261,241,2.5
4814,41,215,4.0
4815,1060,878,3.0
4816,969,1299,3.0
4817,25,6,3.5
4818,562,482,0.5
4819,362,251,4.0
4820,84,235,3.5
4821,1122,215,2.0
4822,307,1010,1.5
4823,1302,11,3.0
4824,903,5,3.5
4825,631,3,2.5
4826,849,7,2.5
4827,732,13,3.5
4828,279,84,2.0
4829,218,213,4.0
4830,782,207,2.0
4831,674,11,4.0
4832,1053,4,4.0
4833,963,1200,0.5
4834,945,213,3.5
4835,256,239,3.0
4836,985,17,3.5
4837,451,206,3.0
4838,949,9,3.0
4839,323,245,3.5
4840,34,205,2.0
4841,165,10,3.0
4842,164,583,4.0
4843,181,212,1.5
4844,181,3,2.0
4845,1148,236,2.0
4846,902,875,3.0
4847,608,10,2.0
4848,37,216,4.0
4849,164,773,3.5
4850,37,257,3.5
4851,386,217,3.0
4852,1458,11,3.5
4853,1436,10,4.0
4854,188,817,4.0
4855,269,7,1.0
4856,1438,3,3.0
4857,292,207,2.0
4858,112,235,1.0
4859,1164,213,3.0
4860,1493,341,1.5
4861,388,11,3.0
4862,1246,8,1.5
4863,284,242,3.5
4864,199,712,1.5
4865,161,81,3.0
4866,719,207,4.0
4867,27,205,3.5
4868,355,218,3.5
4869,631,251,2.5
4870,557,251,3.5
4871,1012,215,4.0
4872,1028,476,4.0
4873,1112,219,3.5
4874,812,1543,2.0
4875,330,245,4.0
4876,851,212,2.0
4877,1061,11,0.5
4878,135,1,3.0
4879,122,121,3.0
4880,1099,17,3.5
4881,1288,215,3.5
4882,168,245,2.5
4883,1475,205,3.5
4884,396,1194,3.5
4885,1423,255,4.0
4886,1034,1091,4.0
4887,862,252,4.0
4888,539,257,3.0
4889,528,246,3.0
4890,815,10,0.5
4891,1065,236,4.0
4892,402,1,4.0
4893,433,579,3.5
4894,1443,1315,2.0
4895,494,207,3.0
4896,1257,205,0.5
4897,1187,92,2.0
4898,1144,205,4.0
4899,830,1256,3.5
4900,851,235,2.0
4901,517,241,2.5
4902,1257,4,3.5
4903,947,6,3.0
4904,508,234,1.5
4905,880,17,4.0
4906,490,3,4.0
4907,1283,246,3.0
4908,536,9,3.5
4909,1474,205,3.5
4910,395,11,2.5
4911,881,2,3.5
4912,1288,307,4.0
4913,172,212,4.0
4914,1429,245,4.0
4915,517,121,2.5
4916,1405,205,4.0
4917,1089,250,4.0
4918,548,251,2.0
4919,821,215,3.0
4920,1409,219,4.0
4921,251,12,4.0
4922,1379,1225,3.5
4923,466,210,2.5
4924,1003,244,2.0
4925,614,250,3.0
4926,1039,90,2.5
4927,509,1320,1.5
4928,294,257,2.0
4929,1015,9,1.5
4930,838,254,3.0
4931,1222,7,4.0
4932,79,395,1.0
4933,1088,11,2.5
4934,797,7,3.0
4935,265,206,4.0
4936,452,236,4.0
4937,300,1050,3.5
4938,490,205,2.0
4939,1051,211,3.5
4940,554,12,3.0
4941,437,241,0.5
4942,271,234,4.0
4943,1386,510,2.5
4944,29,303,3.5
4945,319,254,1.0
4946,355,347,2.5
4947,981,2,2.5
4948,245,254,3.0
4949,422,234,4.0
4950,888,216,3.0
4951,980,255,3.5
4952,817,6,3.5
4953,1006,205,2.5
4954,272,742,1.5
4955,1085,253,3.5
4956,302,205,4.0
4957,460,245,2.5
4958,1333,1638,4.0
4959,982,241,2.5
4960,304,187,4.0
4961,1109,233,3.0
4962,716,206,2.5
4963,295,253,2.5
4964,1386,360,2.5
4965,1294,219,4.0
4966,583,239,2.5
4967,972,4,3.5
4968,797,211,3.0
4969,1168,500,3.0
4970,981,216,2.5
4971,995,250,4.0
4972,355,386,0.5
4973,671,675,4.0
4974,213,714,4.0
4975,1444,241,1.5
4976,271,8,3.5
4977,1198,250,4.0
4978,485,256,3.5
4979,448,6,4.0
4980,128,220,2.0
4981,1458,251,4.0
4982,867,213,4.0
4983,849,1088,3.5
4984,807,215,4.0
4985,238,10,3.0
4986,1333,928,1.0
4987,1144,255,4.0
4988,981,210,2.5
4989,280,1,2.0
4990,533,486,2.0
4991,702,1483,0.5
4992,281,1,1.5
4993,1261,9,3.0
4994,764,7,3.0
4995,1457,219,4.0
4996,97,245,2.0
4997,1302,5,4.0
4998,171,4,4.0
4999,1458,220,4.0
5000,278,239,3.5
5001,19,3,2.5
5002,337,12,3.5
5003,161,708,2.0
5004,682,2,3.5
5005,199,691,0.5
5006,969,358,2.0
5007,485,205,4.0
5008,347,787,4.0
5009,821,3,3.5
5010,1287,939,4.0
5011,1077,84,3.0
5012,578,1358,3.0
5013,273,7,3.5
5014,693,213,3.5
5015,818,246,3.5
5016,1202,210,1.0
5017,1311,12,3.5
5018,762,234,4.0
5019,550,234,1.5
5020,830,60,3.0
5021,1438,234,2.5
5022,395,256,0.5
5023,1115,11,4.0
5024,1228,257,4.0
5025,533,549,2.0
5026,50,4,4.0
5027,272,675,2.5
5028,37,13,3.5
5029,1460,2,3.0
5030,972,845,4.0
5031,1414,236,3.5
5032,136,629,4.0
5033,537,234,2.0
5034,171,1,4.0
5035,1439,210,2.0
5036,623,2,4.0
5037,97,236,4.0
5038,886,12,2.5
5039,14,205,0.5
5040,168,84,3.5
5041,1147,397,3.0
5042,729,233,2.5
5043,638,3,3.5
5044,669,216,3.0
5045,988,255,1.5
5046,657,4,3.0
5047,79,386,2.0
5048,111,2,0.5
5049,995,4,4.0
5050,300,1042,3.0
5051,971,8,3.0
5052,1385,256,4.0
5053,285,7,3.0
5054,981,245,2.5
5055,1129,216,3.0
5056,272,939,3.5
5057,591,293,4.0
5058,461,247,2.5
5059,1437,318,4.0
5060,454,17,3.5
5061,1226,207,3.0
5062,432,216,3.0
5063,168,253,3.5
5064,1460,233,3.5
5065,424,9,4.0
5066,375,234,3.0
5067,514,17,3.0
5068,370,585,1.5
5069,1233,213,3.0
5070,243,931,3.0
5071,629,241,3.0
5072,283,11,3.5
5073,938,1237,3.0
5074,533,391,4.0
5075,79,498,1.5
5076,781,207,3.5
5077,189,13,4.0
5078,1179,205,1.0
5079,1133,540,3.0
5080,652,241,3.5
5081,989,1368,1.0
5082,568,1285,2.0
5083,1199,468,4.0
5084,1187,205,2.0
5085,669,121,2.5
5086,1138,1,3.0
5087,509,236,0.5
5088,364,7,3.5
5089,386,121,3.5
5090,264,926,3.5
5091,613,4,3.5
5092,921,215,1.0
5093,1475,239,2.5
5094,1356,10,1.0
5095,227,207,3.0
5096,613,216,2.0
5097,795,403,3.5
5098,208,11,3.5
5099,136,652,3.0
5100,1085,1,3.0
5101,883,30,4.0
5102,893,257,3.0
5103,841,11,4.0
5104,1007,4,3.0
5105,951,12,4.0
5106,661,233,2.0
5107,393,2,2.0
5108,1449,235,3.5
5109,679,11,4.0
5110,752,2,2.0
5111,402,1247,2.5
5112,1257,215,3.5
5113,1143,12,3.0
5114,412,255,2.0
5115,494,10,3.0
5116,1152,206,4.0
5117,1254,250,1.5
5118,859,10,3.5
5119,1239,239,3.0
5120,234,11,4.0
5121,632,6,4.0
5122,1039,1257,1.5
5123,294,17,4.0
5124,929,7,3.0
5125,830,348,4.0
5126,610,8,4.0
5127,859,8,3.0
5128,567,17,4.0
5129,282,235,0.5
5130,509,241,3.0
5131,515,12,3.0
5132,1502,13,3.5
5133,1086,241,4.0
5134,258,17,3.0
5135,1416,7,2.5
5136,1338,121,2.5
5137,1341,239,3.0
5138,470,241,4.0
5139,359,219,4.0
5140,412,206,3.5
5141,1388,253,0.5
5142,743,234,3.0
5143,1249,1964,2.0
5144,1220,13,4.0
5145,90,2,3.5
5146,1420,215,4.0
5147,732,7,3.0
5148,674,13,4.0
5149,199,436,2.5
5150,435,435,3.5
5151,1123,1,3.0
5152,587,1,2.5
5153,1003,205,3.0
5154,464,250,4.0
5155,670,1434,3.0
5156,477,6,2.5
5157,1508,5,4.0
5158,879,252,0.5
5159,1162,287,4.0
5160,137,250,2.0
5161,1034,1119,4.0
5162,1239,215,3.5
5163,986,17,4.0
5164,1226,246,2.0
5165,296,210,3.5
5166,1385,216,4.0
5167,107,207,2.5
5168,1316,10,4.0
5169,727,5,4.0
5170,506,256,3.0
5171,1034,1,2.0
5172,839,1029,4.0
5173,1155,84,3.5
5174,1238,214,4.0
5175,1104,625,3.5
5176,1496,243,1.5
5177,83,247,3.5
5178,896,254,4.0
5179,831,410,4.0
5180,1249,214,3.0
5181,750,252,0.5
5182,1039,1010,2.5
5183,178,220,1.5
5184,223,241,2.5
5185,842,388,2.5
5186,633,250,3.5
5187,323,683,3.0
5188,547,219,2.5
5189,879,207,0.5
5190,55,1,3.0
5191,848,1601,2.5
5192,488,11,3.0
5193,838,1,1.0
5194,1375,253,3.5
5195,150,663,4.0
5196,702,1465,3.5
5197,972,205,2.5
5198,903,241,1.0
5199,272,1006,2.0
5200,794,13,4.0
5201,570,239,3.0
5202,208,257,4.0
5203,1504,220,2.5
5204,942,217,3.5
5205,1220,217,4.0
5206,585,4,0.5
5207,719,9,4.0
5208,381,243,3.0
5209,429,17,4.0
5210,365,256,3.0
5211,168,215,4.0
5212,1394,510,1.0
5213,166,241,2.0
5214,947,12,3.5
5215,121,251,3.0
5216,1099,11,3.0
5217,1104,1846,3.0
5218,326,9,3.0
5219,1452,236,3.0
5220,227,212,3.5
5221,1175,253,2.5
5222,359,257,3.0
5223,918,233,3.0
5224,147,250,1.0
5225,938,1253,3.5
5226,136,621,4.0
5227,1252,206,3.0
5228,1496,1944,3.5
5229,1003,233,1.0
5230,1105,3,4.0
5231,1146,233,3.5
5232,905,7,4.0
5233,1122,13,4.0
5234,1198,212,4.0
5235,725,308,4.0
5236,999,254,1.5
5237,482,10,2.5
5238,126,239,2.0
5239,1188,233,3.0
5240,1446,12,3.0
5241,25,3,4.0
5242,1035,11,3.5
5243,272,765,1.5
5244,748,11,3.0
5245,540,1342,1.0
5246,125,8,4.0
5247,1267,217,1.5
5248,739,1026,3.0
5249,1197,5,3.0
5250,1307,239,1.0
5251,952,233,3.0
5252,562,477,0.5
5253,97,1,0.5
5254,774,7,4.0
5255,1037,7,4.0
5256,1318,245,4.0
5257,1335,5,4.0
5258,818,257,4.0
5259,988,6,2.5
5260,1039,41,2.5
5261,466,252,4.0
5262,79,405,2.5
5263,137,6,3.0
5264,967,254,4.0
5265,1289,220,2.5
5266,1235,13,4.0
5267,735,5,3.0
5268,136,626,4.0
5269,262,1,4.0
5270,526,2,3.5
5271,441,253,3.0
5272,1428,5,3.5
5273,812,219,4.0
5274,1249,252,2.5
5275,576,8,4.0
5276,960,2,2.5
5277,1448,252,2.5
5278,1460,249,2.0
5279,319,121,1.5
5280,625,247,4.0
5281,1501,12,2.0
5282,152,215,3.5
5283,301,12,3.0
5284,514,9,3.0
5285,979,11,3.5
5286,1034,620,4.0
5287,896,6,4.0
5288,227,2,4.0
5289,161,754,3.0
5290,641,4,4.0
5291,197,251,3.0
5292,46,4,3.0
5293,231,10,3.0
5294,1480,212,3.0
5295,128,239,3.0
5296,72,256,4.0
5297,1138,7,3.5
5298,1039,1360,4.0
5299,10,10,4.0
5300,834,211,4.0
5301,1505,236,4.0
5302,1024,216,2.5
5303,592,11,3.5
5304,425,233,2.5
5305,1417,5,4.0
5306,1009,2,2.0
5307,395,239,3.5
5308,874,4,3.5
5309,1014,219,3.0
5310,1459,1,3.5
5311,68,241,4.0
5312,455,9,4.0
5313,1347,254,1.0
5314,1318,236,4.0
5315,1199,275,4.0
5316,1157,499,1.5
5317,350,4,3.5
5318,650,236,2.0
5319,702,1472,2.0
5320,547,2,2.5
5321,1333,1123,4.0
5322,1478,247,3.0
5323,1289,245,3.0
5324,1001,17,1.5
5325,1454,1641,2.0
5326,155,212,3.0
5327,183,219,3.0
5328,1297,6,3.5
5329,256,217,4.0
5330,936,217,3.5
5331,1052,10,4.0
5332,250,248,4.0
5333,938,220,3.0
5334,1430,10,3.0
5335,1142,233,4.0
5336,3,30,4.0
5337,714,211,4.0
5338,628,234,1.0
5339,1241,5,2.5
5340,276,252,3.5
5341,618,236,4.0
5342,737,7,1.0
5343,1254,254,3.5
5344,847,1621,4.0
5345,864,214,2.5
5346,404,253,4.0
5347,1258,10,3.0
5348,401,12,4.0
5349,716,213,3.0
5350,1333,2002,3.5
5351,578,1368,3.0
5352,699,13,4.0
5353,516,219,4.0
5354,111,251,1.0
5355,374,257,2.5
5356,460,84,2.5
5357,1021,11,1.5
5358,1026,257,3.0
5359,326,1,2.5
5360,918,11,3.0
5361,1348,5,2.0
5362,1089,210,2.5
5363,1212,876,4.0
5364,902,5,2.5
5365,1333,2021,2.5
5366,674,217,4.0
5367,211,2,3.0
5368,521,7,3.5
5369,1359,8,4.0
5370,1048,207,2.5
5371,1115,247,4.0
5372,1463,11,4.0
5373,199,220,2.0
5374,514,7,2.5
5375,1139,8,3.0
5376,570,255,3.5
5377,797,3,1.0
5378,147,247,2.0
5379,874,239,3.5
5380,540,207,2.0
5381,760,256,2.5
5382,449,2,3.5
5383,1425,6,2.5
5384,1139,206,2.5
5385,146,256,2.5
5386,466,9,4.0
5387,95,234,3.0
5388,355,255,2.0
5389,507,255,4.0
5390,950,210,4.0
5391,466,253,4.0
5392,1034,205,2.0
5393,130,215,4.0
5394,139,247,2.5
5395,466,241,2.0
5396,142,207,2.5
5397,730,245,4.0
5398,330,252,2.5
5399,878,239,4.0
5400,346,212,3.0
5401,538,2,4.0
5402,725,677,3.0
5403,732,12,2.5
5404,914,236,3.5
5405,614,239,4.0
5406,730,5,4.0
5407,971,4,2.5
5408,97,253,1.0
5409,438,2,3.5
5410,795,218,4.0
5411,30,215,2.0
5412,470,206,4.0
5413,300,1061,1.5
5414,971,1,3.0
5415,1288,1200,1.0
5416,156,236,3.0
5417,795,2,3.0
5418,695,243,3.5
5419,136,639,2.5
5420,1017,355,3.0
5421,397,352,3.5
5422,223,219,3.5
5423,1481,2062,4.0
5424,172,207,4.0
5425,25,10,2.0
5426,1440,216,3.5
5427,1428,239,4.0
5428,1360,215,3.5
5429,1139,6,1.5
5430,1505,7,4.0
5431,1324,3,4.0
5432,1212,1940,2.0
5433,987,234,3.0
5434,1209,233,1.5
5435,352,8,2.0
5436,1006,241,2.5
5437,1250,219,2.0
5438,79,434,1.0
5439,921,1223,3.5
5440,408,13,3.0
5441,857,938,2.0
5442,660,206,3.5
5443,402,1250,1.5
5444,578,236,1.5
5445,1365,11,4.0
5446,351,257,4.0
5447,393,216,3.0
5448,130,3,4.0
5449,281,84,3.5
5450,812,663,1.0
5451,1459,2,4.0
5452,437,121,1.5
5453,1460,216,3.5
5454,1006,250,3.0
5455,1289,121,2.5
5456,872,17,3.5
5457,578,1365,3.0
5458,1501,205,3.5
5459,104,216,2.5
5460,814,212,3.5
5461,1199,248,3.0
5462,1279,252,4.0
5463,353,215,3.0
5464,301,220,3.5
5465,726,11,4.0
5466,984,245,1.5
5467,1462,11,4.0
5468,79,465,4.0
5469,69,236,2.5
5470,270,212,2.5
5471,960,7,2.5
5472,250,212,1.0
5473,1022,11,3.0
5474,1448,248,2.5
5475,859,220,4.0
5476,735,234,3.0
5477,677,205,4.0
5478,958,206,4.0
5479,1086,12,4.0
5480,123,257,0.5
5481,730,11,4.0
5482,1467,248,2.0
5483,883,1644,3.5
5484,61,211,2.0
5485,1351,1,3.0
5486,1352,234,3.0
5487,1265,13,3.5
5488,747,212,3.0
5489,161,752,1.0
5490,762,253,3.0
5491,555,214,3.0
5492,444,214,3.0
5493,794,2,4.0
5494,1089,257,3.0
5495,1183,286,4.0
5496,1067,233,1.5
5497,137,254,3.0
5498,1467,205,2.0
5499,1300,3,3.0
5500,1305,211,2.5
5501,657,247,3.5
5502,272,91,2.5
5503,286,3,3.0
5504,313,247,3.5
5505,1249,149,1.5
5506,927,214,3.0
5507,1144,239,4.0
5508,220,1,3.5
5509,481,1295,4.0
5510,557,216,1.5
5511,1350,13,4.0
5512,851,216,3.5
5513,427,7,3.5
5514,1085,10,3.0
5515,927,207,2.5
5516,220,218,3.5
5517,508,339,2.5
5518,28,251,3.5
5519,601,255,3.0
5520,1470,10,3.0
5521,83,1,4.0
5522,261,247,3.0
5523,579,213,4.0
5524,407,215,2.5
5525,1342,9,3.5
5526,1300,7,4.0
5527,603,2,3.5
5528,232,2,2.0
5529,1189,347,3.5
5530,1352,255,4.0
5531,1382,2034,4.0
5532,536,235,1.0
5533,1317,239,3.0
5534,272,657,4.0
5535,625,205,4.0
5536,482,8,3.5
5537,34,11,3.0
5538,714,17,3.0
5539,291,219,3.5
5540,212,8,3.5
5541,235,236,1.0
5542,1280,13,4.0
5543,1333,217,3.5
5544,950,246,2.5
5545,724,250,4.0
5546,125,236,4.0
5547,1279,205,3.5
5548,328,12,2.0
5549,1060,425,3.5
5550,1087,215,2.5
5551,308,1087,3.5
5552,1187,278,2.0
5553,1122,217,2.5
5554,1109,256,1.5
5555,917,1565,1.5
5556,865,13,4.0
5557,1249,171,2.0
5558,424,255,3.5
5559,1140,235,2.5
5560,1275,13,3.0
5561,871,216,0.5
5562,178,84,1.5
5563,958,211,3.0
5564,836,12,3.5
5565,227,13,4.0
5566,797,244,2.0
5567,539,206,4.0
5568,1417,17,2.5
5569,1304,6,4.0
5570,401,256,3.0
5571,969,242,3.5
5572,437,214,2.5
5573,1162,1,3.5
5574,535,244,3.0
5575,1486,241,2.5
5576,673,250,2.0
5577,569,7,2.0
5578,1271,205,2.0
5579,917,205,3.0
5580,460,210,2.5
5581,1187,701,3.0
5582,578,1274,3.5
5583,163,207,3.0
5584,1157,850,3.5
5585,294,216,2.0
5586,483,11,3.5
5587,395,205,3.5
5588,1433,10,3.0
5589,987,2,3.0
5590,719,253,4.0
5591,648,1,1.5
5592,188,810,1.5
5593,114,235,4.0
5594,225,213,4.0
5595,96,254,3.5
5596,629,235,3.0
5597,711,3,4.0
5598,272,709,3.0
5599,1175,244,2.5
5600,1462,13,4.0
5601,1138,255,4.0
5602,1179,215,1.0
5603,533,251,3.5
5604,205,5,2.5
5605,270,3,3.0
5606,830,805,3.0
5607,509,69,4.0
5608,1061,218,1.5
5609,455,253,4.0
5610,714,245,4.0
5611,613,214,1.5
5612,1458,249,4.0
5613,987,12,2.5
5614,492,1,4.0
5615,239,1,2.0
5616,1388,1,3.0
5617,390,7,3.0
5618,286,205,3.5
5619,457,3,3.0
5620,1065,609,4.0
5621,1203,3,4.0
5622,69,1,2.5
5623,1409,207,4.0
5624,945,235,2.0
5625,350,243,3.0
5626,260,5,4.0
5627,28,11,2.0
5628,300,347,3.5
5629,188,838,2.5
5630,215,9,1.0
5631,812,1544,4.0
5632,923,11,3.5
5633,760,251,3.0
5634,991,246,4.0
5635,172,253,4.0
5636,517,6,3.0
5637,847,233,2.5
5638,355,9,2.0
5639,648,8,4.0
5640,485,214,3.5
5641,988,248,1.5
5642,965,1680,3.5
5643,307,252,0.5
5644,87,205,1.5
5645,1476,5,4.0
5646,1386,1,3.0
5647,1087,236,4.0
5648,248,239,2.5
5649,1152,207,3.5
5650,323,275,3.0
5651,259,250,3.0
5652,1158,3,3.0
5653,1157,477,3.0
5654,317,12,2.0
5655,420,84,3.0
5656,1225,220,0.5
5657,357,7,3.5
5658,1177,12,3.0
5659,319,247,3.5
5660,1028,236,4.0
5661,426,241,3.5
5662,557,212,3.5
5663,1142,246,2.5
5664,156,206,2.0
5665,335,251,3.0
5666,1370,243,3.0
5667,571,248,3.5
5668,316,1,0.5
5669,867,233,2.5
5670,1110,7,4.0
5671,13,231,0.5
5672,167,212,4.0
5673,1193,239,2.5
5674,738,215,4.0
5675,468,211,2.0
5676,867,245,3.0
5677,871,2,3.0
5678,111,121,2.5
5679,1347,211,4.0
5680,846,217,3.0
5681,1372,5,4.0
5682,1011,2,3.0
5683,1461,1,2.5
5684,541,150,4.0
5685,1335,6,3.0
5686,842,250,4.0
5687,63,346,3.5
5688,278,207,3.0
5689,374,233,3.5
5690,939,1664,3.0
5691,894,1648,4.0
5692,1174,913,4.0
5693,96,207,2.5
5694,129,1,4.0
5695,1212,207,2.5
5696,1501,247,3.0
5697,180,1,2.5
5698,986,215,4.0
5699,670,777,2.5
5700,1048,235,3.0
5701,1428,235,3.5
5702,813,1555,3.5
5703,136,644,4.0
5704,154,666,4.0
5705,891,286,3.5
5706,1122,253,3.5
5707,188,13,4.0
5708,1014,416,4.0
5709,831,215,4.0
5710,199,512,3.0
5711,453,215,1.0
5712,166,213,2.5
5713,1319,7,3.5
5714,225,253,3.0
5715,1175,256,1.5
5716,502,10,2.0
5717,696,239,3.0
5718,747,215,2.0
5719,833,1,3.5
5720,1130,210,2.5
5721,214,219,4.0
5722,507,243,3.0
5723,547,13,4.0
5724,632,539,4.0
5725,92,1,3.0
5726,250,2,4.0
5727,1003,213,4.0
5728,971,3,2.5
5729,984,12,3.5
5730,1222,10,4.0
5731,1389,11,3.0
5732,1496,1747,3.5
5733,1386,1862,4.0
5734,584,2,4.0
5735,667,12,0.5
5736,39,12,2.5
5737,424,257,0.5
5738,104,10,2.0
5739,550,1,4.0
5740,91,12,1.5
5741,710,3,4.0
5742,206,4,3.0
5743,1088,17,2.0
5744,412,8,4.0
5745,769,214,0.5
5746,785,10,4.0
5747,199,687,1.0
5748,1218,206,2.5
5749,399,2,3.5
5750,1193,234,3.0
5751,608,207,2.0
5752,664,13,2.5
5753,1106,2,3.5
5754,647,205,2.0
5755,1292,207,3.5
5756,522,10,2.5
5757,291,239,2.0
5758,714,220,2.0
5759,1352,212,4.0
5760,185,17,2.0
5761,1065,592,1.0
5762,1451,236,3.5
5763,86,216,4.0
5764,1121,241,3.5
5765,157,7,3.0
5766,1437,347,3.5
5767,200,207,3.0
5768,187,17,3.0
5769,1071,217,2.5
5770,1361,512,4.0
5771,1388,251,0.5
5772,301,249,3.0
5773,489,658,3.5
5774,1218,244,3.0
5775,988,210,2.0
5776,1096,233,3.5
5777,828,216,3.5
5778,452,1279,3.0
5779,302,217,3.0
5780,1209,7,3.5
5781,12,4,3.5
5782,427,121,2.5
5783,890,220,3.0
5784,509,921,3.5
5785,1180,410,4.0
5786,187,211,4.0
5787,390,10,3.0
5788,815,206,0.5
5789,702,1477,3.5
5790,1496,787,4.0
5791,1461,12,2.5
5792,1203,215,4.0
5793,1235,235,2.5
5794,1040,241,2.5
5795,568,1284,1.0
5796,817,207,4.0
5797,248,205,4.0
5798,78,380,4.0
5799,637,1121,4.0
5800,1177,7,3.5
5801,1050,1,3.0
5802,1415,11,4.0
5803,1121,215,3.5
5804,1220,1,3.0
5805,406,211,3.5
5806,1188,248,3.0
5807,451,248,2.0
5808,969,955,1.5
5809,559,7,2.5
5810,878,236,3.5
5811,668,235,3.5
5812,553,8,0.5
5813,1483,251,2.5
5814,1321,13,3.0
5815,1047,10,4.0
5816,697,583,3.0
5817,1234,6,3.0
5818,1147,218,3.0
5819,158,11,4.0
5820,879,239,0.5
5821,1234,5,3.5
5822,676,236,3.5
5823,1355,253,3.5
5824,969,1708,1.5
5825,1257,247,3.0
5826,181,215,3.0
5827,1480,251,2.5
5828,1488,12,3.5
5829,1122,11,3.5
5830,293,1,2.5
5831,1501,6,1.0
5832,652,213,4.0
5833,991,9,4.0
5834,270,213,3.0
5835,1205,4,3.0
5836,312,5,3.0
5837,839,413,4.0
5838,137,217,3.0
5839,991,206,3.0
5840,698,2,4.0
5841,174,121,1.5
5842,313,211,3.0
5843,92,12,1.5
5844,273,235,3.0
5845,794,254,3.0
5846,603,7,4.0
5847,714,11,3.0
5848,1308,217,3.0
5849,205,251,4.0
5850,723,239,3.5
5851,1366,241,2.5
5852,1375,239,3.0
5853,1006,1551,4.0
5854,161,398,3.5
5855,593,213,4.0
5856,614,9,2.5
5857,1396,220,2.5
5858,998,159,1.0
5859,492,219,2.5
5860,545,13,2.5
5861,420,1,2.0
5862,167,220,3.0
